Pitch Sequence,Pitcher ID,At-Bat Outcome
"SI,CB,SI,SI",676596,field_out
"SI,SI,CB",676596,force_out
"CB,CB,FF,FC,FF,FF",642239,walk
"SI,SI,SI,ST",670059,strikeout
"CB,FF,FF,FF,SL,FF",672710,walk
"CH,CB,SL,FF,SL,FF",672710,walk
"ST,SI,SI,SI",622075,walk
FF,675627,field_out
"CB,SL",675627,force_out
"CB,SL,FF,SL,SL,SL",675627,field_out
"FC,CH,FC,FC,CH,FC",642232,force_out
"CB,CH,CH",663460,single
FF,663460,force_out
"FF,FF,CH",663460,strikeout
"SL,FF,FF,FF,SL,SL,FF,FF",672578,strikeout
"CB,FF,FF",593334,strikeout
"FF,CH,FF,CB",593334,strikeout
CH,593334,double
"ST,SI,CH,ST,CH,CH",650633,field_out
"SI,SL,SI,SI,SL,SI,SI",608665,field_out
"CH,FF",621383,field_out
"FF,SL",656629,field_out
"SL,FF,FF,FF,SL,FF,FF,FF",656629,strikeout
FF,656629,field_out
"FF,FF",669424,field_out
"SI,SI,SI,CB",571927,home_run
"CH,CH,SI,SI,SI,SI",571927,walk
"CB,CB,SI",571927,field_out
"CB,CB,SL,CB,FF,SL",608717,fielders_choice_out
"FF,SL,FF,SL",664854,single
"FF,CH,FF,ST,FF,CH",592351,walk
"FF,FF,SL,FF,SL,FF",622250,walk
"FF,FC,FC,CB",666142,field_out
"FF,FC",666142,single
"SL,CH,SL,FF,SL,SL",571479,double
"FF,FF,FF,FC,FF,FC,SI",621381,walk
"FC,SL,SL,SL,SL,SL",621381,single
"FF,CB,ST",547179,single
SI,547179,single
FF,592741,field_out
"SL,FF,SL",622259,strikeout
"FC,FF",663947,force_out
"FF,CB,CB,FF,CB",572955,strikeout
"SI,FF,FF,SL,SI,CH",608718,field_out
"FF,FF,CH,FF,SL,SL,FF,FF,SL",657756,walk
"FF,SL,CH,SL,CH",663372,field_out
"FF,CB,SL,SI",663372,single
"FF,SL,SL",543518,single
"SL,FC",669194,field_out
SL,669194,field_out
"SI,CH,CH,SI",606303,single
"FF,FF,FF",642547,field_out
"CB,CH,FF,FF,SL",642547,double
"CH,FF,CH,FF,CB",642547,strikeout
"SL,FF,SL,FF,SL,FF",681402,field_out
"FF,SI,SI,SI,SL,CB",543101,field_out
"FF,SL,SL,SI",543101,fielders_choice
"SL,FF,SL",605154,field_out
"SI,SL",643511,field_out
FF,543281,single
"SL,SL,SL,SL,SL,SL,SI,SL",607755,walk
"FF,FF",621381,field_out
"FC,FC,FF,FC,SL,SI,SL",621381,strikeout
"FF,ST,FF,FF",686842,walk
"SL,SL,FF",650556,single
"FC,FC",686613,grounded_into_double_play
"CB,CB,FC,FC,FF,FF,FC,CB",686613,strikeout
"CH,FF,CB,CB",686613,field_out
"FF,FF,FC,FF,FC",657571,strikeout
"FF,CB,CB",675627,field_out
FF,675627,field_out
"FF,FF,FF,FF,SL",681911,field_out
"SI,CH",571927,force_out
"SI,CB,CH,CH",571927,field_out
"CH,SI,SI,SI,SI,SI",571927,walk
"FF,SL,FF,FF,CB,CB",572955,walk
CH,608718,field_out
FF,608718,hit_by_pitch
"SL,SI,CH",663372,field_out
"FF,CH,FF",663372,strikeout
"FF,FF,SL,SL,SL",605447,single
FS,657024,field_out
"SI,SI,FF",541640,field_out
"FF,FF,FF",607455,single
"SL,SL,SL,SL,SL",641771,single
"SI,SL,SL",641771,single
"SI,SI",693821,field_out
"SI,SI,CH",693821,field_out
"SL,CH,SI,SI,CH",693821,double
"FC,SL,FC,SL,FC",668933,walk
"SL,FC,SL,SI,SL,SL",668933,walk
"FC,FC,FC,SL",668933,single
"FF,FF,FF,FF,FF",668984,strikeout
"FF,CH,CH,SL,SI,FF,FF",547179,walk
"FF,FF,CH,FF,CH",547179,field_out
"CB,FF",547179,field_out
"SI,CB,SI,SI,CB",656638,walk
"SI,CB,FC,SI,CH,SI",663947,field_out
"SL,FF,SL,FF,SL",656945,field_out
"CB,FF,SI,SI,SL",666129,field_out
"FF,SI,FF,SI",666129,walk
"FF,SL,FF,FF,SL,FF",677053,walk
"FF,CH",571656,field_out
"FF,FF,FF,ST,FF,FF",668984,strikeout
"SI,SL,CH",543101,field_out
"CB,CH,SL,SI,SL",543101,strikeout
"CH,FF,SL,FF",543101,field_out
"SL,SL,FF,SL,SL,SL,FF,SL",605154,single
SI,643511,field_out
"FF,ST,ST,FF",592351,strikeout
"SL,SL",622250,double
"FF,FF,FF,CB",666142,single
FF,666142,field_out
"SI,ST,ST,SI",665001,field_out
"SI,SI,SI,SI,SI",665001,walk
"ST,SI,CB,FC,ST",676534,strikeout
CB,676596,single
"SI,ST,SI,SI,SI,SI",571948,walk
"FF,CB,CH,SL,SL,FF,CH",642547,walk
"CH,FF,CH,CB,FF",642547,strikeout
"CB,CH,FF,FF",642547,field_out
"FF,FF,FF",606160,field_out
"CB,FC,FF",686613,fielders_choice_out
"CB,CB,FC,FC,CB",686613,strikeout
"CH,FF",686613,field_out
"FF,FS,FS,FF,FF",641816,strikeout
"FS,FF,FF,FS,FF,FS,FS,FS",641816,strikeout
"CH,FF,CH",660896,field_out
"CH,CH,CH,FF,FF,FF",663558,strikeout
"SL,SL,FF,SL,SL,SL",605177,strikeout
"FF,FF,FF,FF,CH",669194,strikeout
"CB,CH,CH,FF",669194,single
"CH,FF,CH",669194,field_out
"SI,SI",471911,single
"CH,FF",471911,hit_by_pitch
"FC,FC",502085,sac_bunt
"FF,SL,FF,FF,FF,FF,FF,FF",622098,hit_by_pitch
"FC,CB",541640,field_out
"FF,SL",607455,single
SI,641771,single
"SL,SL,SI,SI",641771,walk
"ST,ST,ST",663658,field_out
"FF,SL,FF,SL,SL",605447,single
"ST,ST",547179,home_run
"FF,CH,FF",547179,strikeout
"CB,CB,SI",656638,field_out
"SI,FC,FC,FF",663947,strikeout
SI,665001,field_out
"SI,SI,FC",676534,field_out
"ST,ST,SI,ST,ST",676534,field_out
"CB,SI,CH,CH,SI,CB,SI,CH,SI",676596,force_out
"SL,FF,FF,SL",596112,strikeout
"CH,FF,CH,FF",664294,walk
"FF,CB,FF,FF,CH,CH",593334,strikeout
"CB,CB",593334,field_out
"CB,CH",593334,field_out
"SI,ST,CH,CH,SI,SI",650633,strikeout
"CB,CH",571927,single
"SI,SI,SI",571927,strikeout
"SI,CH,SI,SI,SI",571927,field_out
"FS,SI",663855,single
"FF,FF",664854,double
"FF,SI,FF,FF",606160,strikeout
"FC,FC,FC,FF,FC,FF",686613,field_out
CB,686613,single
"FF,FC",686613,field_out
"SI,FF",666129,double
"SL,SI,SI",666129,grounded_into_double_play
"SI,SL,SL",666129,field_out
"FF,SL,SL",677053,strikeout
"FF,FF,ST,ST,FF,FF",592351,strikeout
FF,622250,field_out
"FF,FF,CH,FF,FF,CH",666142,single
"FF,CH,FF,CH,CH,FF,CB",666142,strikeout
"SL,FF,SL,SI,SL,SI",471911,field_out
"SL,SI,SL",471911,field_out
"SL,SI,SI,CH,SL",471911,field_out
"SI,ST,SI,SI,ST,ST,ST,SI,ST",493603,walk
"FF,SL,CH",579328,field_out
"SL,SL,FF,SL",579328,strikeout
"CH,CH,FF",579328,field_out
SI,643256,field_out
FF,543281,field_out
"FF,SL,CH,FF,FF,SL",571479,strikeout
"SI,SL,SL",607755,force_out
"SI,FF,FF,SI",621381,force_out
"FC,FF,SI,FF,FF",621381,walk
"CH,CH",543101,field_out
"SL,SL,CH,SL",543101,single
"SI,SL,FF,FF",543101,field_out
"SI,CB,CB,SI",663546,force_out
"FF,FF",642239,sac_bunt
"SL,FF,SL,FF",672710,field_out
"SL,SL,FF,SL,SL",672710,field_out
"SI,CH,SI,SI,SI",571927,strikeout
"CH,SI,CH,CH",571927,single
SI,571927,field_out
"FF,FF,CB,SL,FF,FF",608717,strikeout
"FF,FF,FF",664854,grounded_into_double_play
"CH,CH",471911,field_out
"CH,CH,SI,CH,CH",471911,field_out
"FC,ST,ST,SI,SI,ST,FC,ST",493603,strikeout
"CB,FF,CH,FF,CH,FF",622098,strikeout
"CB,CB,SI,FF,SI,FF",607625,field_out
"CB,FF,CB,CB,CB,FF,FF,CB,CB",607625,single
"CH,CH,CH,CH,CH",641703,strikeout
"SI,SI,FC,SI",607481,grounded_into_double_play
"FF,SL,FF,FF,CH",621383,grounded_into_double_play
"FF,FF,SL,FF,FF",656629,walk
"FF,FF,FF,FF,FF",656629,field_out
"SL,FF,CH,FF,FF",656629,walk
FF,669424,force_out
"FF,SL,SL,SI,SL",666129,strikeout
SI,666129,single
"SL,SL,SL,SL",666129,field_out
"SL,FF,SL,FF,FF",677053,walk
"CB,FF,CB,FF,CB,CB,FF",607625,strikeout
"SL,CB,FF,FF",607625,strikeout
"ST,FF,ST,FF,ST,ST",621051,strikeout
"FC,SI,FC",445926,field_out
"FF,FF,FF,FS,FS,FF",489446,field_out
"FF,SI,SL",693821,field_out
"SI,SI,CH,SI",693821,field_out
"SL,SI,SI,FF",693821,walk
"FC,FC",668933,field_out
"FC,FC,SL",668933,strikeout
"SL,FC,FC,FC,FC,SL,FC",668933,walk
"FF,FF,CH,FF,FF,FF,FF",668984,strikeout
"CH,FC",642232,hit_by_pitch
"FF,FF,SL,FF",663460,double
"SL,CH,FF",663460,double
CB,663460,home_run
"SL,CB,SL,FF,FF,SL",672578,walk
"FF,FF,FF",543281,single
"SL,SL",571479,field_out
"SI,FF,FF,FF",621381,walk
"SI,SL,SI,FF",642397,field_out
"FF,FF,FF",686842,field_out
FC,642239,single
"CB,FF,CB,FF",670280,field_out
"FF,SL",672710,grounded_into_double_play
"FF,SL,FF",672710,No event
"CB,CB,FF,CB,SI",593334,field_out
"CB,SI,FF,FF",593334,strikeout
"ST,ST,SI,FF,ST,ST",650633,double
"FF,SL,FF,SL",606160,strikeout
"FF,SL,SL,FF,SL,SL",664294,field_out
"SI,SI,ST,SI,ST",670059,strikeout
"CB,FF",672710,sac_fly
"CB,CB,FF",672710,single
"CB,FF,CB",672710,strikeout
"SI,ST,ST,ST",502043,grounded_into_double_play
"SI,SI,SI,SI",502043,sac_fly
"ST,SI,ST",502043,home_run
"CH,FF,CH,FF,CH,FF",641329,field_out
"ST,ST,CH,FF,CB",670810,single
"FF,FF,SL,FF",650556,strikeout
"FC,CB,CB,CB",686613,single
FF,686613,hit_by_pitch
"FC,FC",686613,field_out
"SI,SI,SI,SL",608665,triple
"FF,FF",625643,single
"SL,SL,FF",656629,field_out
"FF,FF,SL,SL,FF,FF",656629,field_out
"SL,SL,SL,FF,FF,FF",656629,walk
"FF,SL,FF,FF,FF",660853,field_out
"FC,SL,SL,FC,SL,SL,FC",661403,field_out
"FF,FF,SL,SL",668676,field_error
"FF,SL,SL",668676,field_out
"SL,SL,CH,FF,SL",668676,field_out
FF,623433,double
"SL,SI,CH,CH,FF,SI",693821,strikeout
"SL,SI,SI,SI",693821,walk
"SI,SL,SL",693821,field_out
"SL,SL,SL,SL,SL",605447,strikeout
"FF,FF,FS,FF,FF,FS,FF,FF",453178,walk
"FF,CB,CH",592351,field_out
"CB,FF,FF,SL,FF,FF",622250,field_out
"FC,FF",666142,double
"FF,FF,CB,FF",666142,field_out
"SL,CH,CH,FF,FF,SL",579328,field_out
"CH,CH,SL,SL,SL",579328,field_out
"FF,CH",579328,field_out
"SI,SI,SI,FF,SL,FF,SL,SI",643256,field_out
"SI,SI,FF,FF,FF,SI",657612,walk
"FF,SL,FF,FF,FF",579328,strikeout
FF,579328,home_run
"FS,FF,FS",657024,strikeout
"FF,FF,FF,FF,FF",543281,walk
"FF,FF,CH,FF",571479,field_out
"FF,FF,FF,SI,FF",621381,strikeout
"SI,SI,SL,SI,SI",642397,field_out
"FF,CH,FF,CH,FF,FF",686842,single
"CB,FF",519043,single
"FF,FC,FC,FC,SI",542881,field_out
"FC,FC,FF,CH,FC",542881,strikeout
"FF,ST,ST,SL,SL,SL",572193,strikeout
"ST,FS,FS,FF",592741,field_out
"CB,FF",668676,field_out
"SL,CH,SL",668676,single
"CH,FF,CH,CH,SL,CH,CH,CH",669212,field_out
"CB,CB,FF",675916,single
"SI,FF,FF",608718,single
"FF,CH,CH,FF",657756,strikeout
"SL,CH,CH",663372,strikeout
"CB,CH,FF",663372,strikeout
"SI,SI,ST,SI,SI,SI",665001,hit_by_pitch
"SI,SI,FC,FC",676534,single
"CH,SI,SI,CH,CB,SI,SI",676596,walk
"SI,CH",676596,single
"CB,CB,FF",598264,single
FF,656945,field_out
"SI,SI,FF,CB,SL,FF,SL,SI",666129,strikeout
"SI,SI,SI,SL",666129,strikeout
"FF,FF",650893,grounded_into_double_play
"FF,SL,FF,FF,SL,SL,SL",664854,strikeout
"SI,ST,SI,FC",502043,field_out
"SI,ST,ST,SI,SI,ST",502043,field_out
"FF,CB,CB,FC,FC",543056,field_out
"FF,CB,CB",672335,double
"FF,FF",453178,field_out
FF,592351,single
"CB,CB,CB,FF",622250,field_out
CH,666142,sac_fly
"ST,ST,SI,FF,ST",502043,field_out
"SI,SI,ST",502043,field_out
"ST,SI,SI",502043,field_error
"FF,SL",641329,field_out
"SI,SL,SL,CH",666974,strikeout
"ST,FF,FF,SI,FF,FF,FF,FF,FF",642770,field_out
"FC,FC,FC,FC",657571,strikeout
"FF,SL,SL,SL",675627,strikeout
"FF,SL,SL",675627,strikeout
"FF,SL,SL,FF",681911,single
"SI,FF,SI",606160,single
"FF,FC,FF,FC",686613,strikeout
"FC,FF,CB,FC",686613,strikeout
"FC,FC,FF,FC,CB",686613,field_out
"SL,SL,FC",502085,strikeout
"FC,FC,CH,ST",548384,strikeout
"FF,CB,SL,CB,FF,CB,FF",664854,walk
"FC,FC,FC,FC,FC,SI",493603,walk
"CB,FF,SL,CB",672710,double
FF,672710,field_out
"CB,FF,CB",672710,field_out
"FF,FF",543281,single
"SL,SL,FF,FF,SL",571479,walk
"FF,SL,FF,FF,FF,SL",621381,strikeout
"SL,FF",642397,field_out
"ST,ST,FF,FF",686842,strikeout
FF,453178,single
FF,622250,field_out
"FF,FF,CH,CB,CH,FF,CH,FF",666142,strikeout
"CH,CH",666142,field_out
"FF,FF,SL,FF,SL",579328,single
"CB,FF,CH,SL,CH,CH,SL,SL,FF",579328,single
CH,579328,field_out
"SL,FF,FF,SL",605447,field_out
"FF,FF",643256,double
"CH,CH",608718,force_out
"FF,SL,SL,SL,FF",657756,strikeout
"SI,SI,SL",663372,field_out
CH,663372,force_out
"CB,SI,FF,SI",663372,triple
"FC,FC,SI,SI,SI,FC",445926,strikeout
"FF,SL",489446,double
"SI,SI,SL",693821,single
SI,693821,field_out
"SI,FF",693821,double
"SI,SI,SI,SI,CB,SI,SI",571927,force_out
"CB,CB,SI,SI",571927,field_out
"FF,FF,FF,FF,CB,FF",608717,field_out
"CB,FF,FF,CB",664854,strikeout
"FF,ST",592791,single
"FF,FF",592791,field_out
"FC,FC,FC,FC",605242,double
"FF,FF,ST,FC",624522,field_out
"SL,SL,SI,SL,SL,SL,SL,SL",650895,field_out
"SI,SL,FF,SL,FF,SI",669923,field_out
"FF,SL,SI",669923,strikeout
"SI,FF,SI,ST,ST,FF,FF",682171,walk
"FF,SI,SI,SL",543101,field_out
"FF,FF",543101,field_out
SL,543101,grounded_into_double_play
"SL,SI",643511,field_out
"CB,SI,CB,SI,CB",663546,single
"SL,FF,SL,SL,SL",625643,strikeout
"FC,FC,SI,SI,FC,SI,FC,FC",541640,field_out
"FF,SI,FF,FF",641771,walk
"CB,CB,SI,SI,SL,SL",641771,field_out
"SL,SI,SI,SI,CB,CB",641771,field_out
"ST,ST,FF,ST,ST,FC,ST,FF",663658,field_out
"SI,FC,FF,FF,FC",657612,strikeout
"FC,CB,CB,CB,FC,FF",642239,walk
"FF,FS,FS",670280,field_out
"FF,FF,CB,FF,CB,SL,FF",672710,double
CH,672710,single
"FF,CH,SL",672710,single
"FF,FF,CH",571656,field_out
"FC,FC,SL,FC",668933,double
"SI,SI,SL",668933,field_out
"SL,FC,FC,FC,FC",668933,strikeout
"FF,SL,SL,CH,SI",543101,home_run
"CH,SL,CH,SL",543101,grounded_into_double_play
"SL,SL",543101,field_out
"SI,SL,SI",643511,field_out
"CB,CB,CB,CB,CB,CB",663546,field_out
"SI,FF,CB",592791,field_out
CB,592791,field_out
"FF,FF",605242,single
"FS,FC,FS,SI,FS",643410,strikeout
"FF,FF,FS,FF,FS,FS",592741,walk
"FF,FF,FF,FF,SL",543507,field_out
FC,660261,field_out
"FF,FF,FF,FS,FF",660261,strikeout
"FF,SL",668676,field_out
"SL,CH",668676,field_out
"FF,FF,CH",669212,single
"CB,FF,FF,FF,CB",675916,strikeout
"SL,SL,FF,SI,SL,SL,SL,SI",543101,strikeout
"SL,CH,FF,SL,SL,SL",543101,single
"CH,SL",543101,field_out
"SL,SL,SL,FF,FF",605154,walk
"SL,SL,SL",643511,strikeout
"CB,FF,FF,CB,FF",598264,double
"FF,CH,CH",623211,field_out
"FF,SI,CB",666129,field_out
"SL,FF,SL",666129,field_out
FF,625643,field_out
"SL,SL,SL,FF,FS,FF,FS",641816,walk
"SL,SL,SL,FF,FF,SL",641816,walk
"SL,SL",660896,single
"CH,FF,CH,CH",663558,field_out
"SI,SI,ST,SI,ST,ST",502043,strikeout
"ST,SI",502043,single
"SI,SI",502043,grounded_into_double_play
FF,641329,double
"SI,CH",666974,field_out
"FS,FS",489446,field_out
"SL,SL,SL",669276,field_out
"SI,SI,FF",693821,field_out
"SI,CH",693821,single
"CH,SI,FF",693821,field_out
"CB,CB,FF,FF",623433,strikeout
"SI,CH,CH,FF,CH",693821,strikeout
"SL,SI,SI,SL",693821,strikeout
"SL,FF,SI",693821,field_out
"FC,FC",541640,field_out
"FF,FF,FF,SL",607455,field_out
"SL,SL,SI,SL",641771,strikeout
"SL,SI,SL,SI",641771,single
"SL,SI",607625,field_out
"SL,SL,SI,SI",607625,single
"ST,CH,ST",641703,strikeout
"FF,FC,FF,FF",657612,field_out
"FC,FC,CH",642232,field_out
"FF,CB,CH",663460,field_out
"CB,CH",663460,single
"FF,CH,CH,FF,FF",663460,single
FF,672578,field_out
"CB,CB,FF,CB,FF,SL,SL,FF",601713,field_out
"CB,CB,FF,FF,CB",601713,field_out
"ST,FF,FF",670167,strikeout
"SL,FF,SL,FF,FF,FF",672391,strikeout
"ST,SI",670059,field_out
"SL,SL,SL,SL",672710,strikeout
"FF,SL,FF",672710,field_out
"SL,FF,SL,SL",672710,strikeout
"CB,FC,CH",502043,field_out
"CH,CH,FC,FC,FC",502043,field_out
"FC,FC",543056,field_out
CH,670810,single
"SL,SI,SL,SL,SL",672335,field_out
"CH,FC,CH",489119,strikeout
"CH,CH,FF",489119,field_out
"CH,FF,CH,CH,CH,CH",489119,field_out
"FF,CH,CH,FF,CH,CH,FF",642207,strikeout
"FF,SL,FF,SL,FF",502202,strikeout
"SL,FF",622491,field_out
"SI,CH,CH,CH",622491,strikeout
"FF,SL,FF,CH",622491,strikeout
"ST,ST,ST,ST,FF,FF",623149,strikeout
"FF,FF,FF,FF,FF,FF",571760,walk
"FF,FF,FF",571760,strikeout
"SL,SL,SL,SI",642546,strikeout
"FF,FF",543037,field_out
"SL,SL,CB,FF,FF,FF,SL",543037,single
"FF,FF,FF",543037,strikeout
"SI,SI",571945,field_out
"SI,SI,SI",571945,field_out
"SI,SI",571945,grounded_into_double_play
"SL,SL,SL,SL,FF,FF,FF",606149,field_out
"FF,FF,FF",669467,single
"FF,SL,FF,FF,SL,FF",672282,field_out
"FF,FF",672282,home_run
"CB,FF,SL,SL",672282,single
"FF,FF,FC,FF",681806,field_out
"FF,SL,SL,FF,CB,FF",657508,field_out
"FC,ST,FC,FF",680570,field_out
"FC,FF,FF,FF,FF,CH,CH,CH",680570,strikeout
"SI,FF",571945,field_out
"SI,SI,CB",571945,field_out
SI,571945,single
"ST,ST,FF",572403,field_out
"CB,FF,FF,SL,SL,CB",669467,strikeout
"ST,SI,SI",594580,grounded_into_double_play
SI,663992,single
"ST,FF,FF,CH,FF,ST,CH",676664,field_out
"FF,FF,ST",676664,field_out
"SL,FF,SL,FF,FF",663992,field_out
"SL,FF,SL,FF",666204,walk
"FF,FF",676664,home_run
"ST,FF,ST,CH,ST",676664,field_out
"CB,CB,CB",592767,grounded_into_double_play
SI,592767,field_out
"SI,CB",592767,field_out
"SI,SI,SI",643410,single
"SI,ST,FC,SI,FF,SI,FF,ST",656605,walk
"CB,SI,FC,ST",656605,field_out
"FF,SI,FC,FC",656605,field_out
"SI,SI,ST",670059,single
CB,670280,force_out
"FF,FF",656464,single
"FF,FF,FF,SL",668678,field_out
"FF,FF,FF",668678,field_out
SI,663992,grounded_into_double_play
"FF,FF,FF,SL",667427,walk
FF,676664,field_out
"FF,FF,ST,FF,FF,ST",676664,strikeout
"ST,CH,CH,FF,ST,ST",676664,field_out
"SL,SL,FF",502202,strikeout
SI,592767,single
"FC,SI,CB,SI,CB",592767,strikeout
"CB,CB,CB,CB,SI,CB",592767,strikeout
"FC,FC,FS,FS",643410,strikeout
"SL,FF,CH,FF,FF,FF",502202,strikeout
"ST,FF,SI,ST,SI",641154,strikeout
"SI,SI",641154,single
"FF,ST,ST,FF",641154,home_run
"FC,FF,FC",641941,field_out
"CB,CB",641154,single
CB,641154,hit_by_pitch
"FF,FF,FF",641154,strikeout
"ST,ST,FF",643377,strikeout
"FF,SL,SL",543859,field_out
"SI,SI,CB,CB,SI,CB",657140,strikeout
"SI,CB,SI",657140,field_out
"CB,CB,SI,SI,SI",657140,single
"FF,SI,SI,SL",656464,strikeout
"FF,SL",668678,field_out
"FF,FF,SL,FF",668678,hit_by_pitch
SI,542914,field_out
"SL,SL,SL,SL,SI",666201,strikeout
"SI,SL",666201,field_out
"SL,SL",666201,home_run
"CH,CH,FF,FF,CH,CH,FF,CH",670950,field_out
"FF,FF,SL",656464,field_out
"SL,FF,FF,FF,FF,CH",668678,field_out
"FF,FF,FF,FF,FF",668678,field_out
"SL,FF,SL,SL,SL,FF",622491,strikeout
"SL,SI,SL",622491,field_out
SI,622491,field_out
"FF,CH,FF,FF,FF,FF,CH",628711,field_out
"CH,FF,FF,FF,CH",628711,field_out
"FF,CH",628711,single
"FF,FF,FF,FC",657571,field_out
"CB,CB,SI,CB",664285,strikeout
SI,664285,field_out
SI,664285,single
SL,669854,hit_by_pitch
"FC,FS,FF,FS",518585,strikeout
"SL,CH",570666,single
"SI,CH",570666,field_out
"FF,SL,SI,SI,SI",570666,hit_by_pitch
SI,571882,field_out
"FF,FF",613564,single
"CB,FF,CB,CB,FF,CH",641154,strikeout
"FF,CH,FF,CB",641154,strikeout
"CH,FF,CH,FF,FF,FF",641154,strikeout
"FC,FC,ST,FF",623465,field_out
"FF,FC",489119,double
"CH,FF",489119,field_out
"CH,CH,CH,FF,CH",489119,field_error
"CH,FF,CH,CH,FF,FF",642207,walk
"SI,SI,ST,SI",676477,double
"ST,ST,CH,SI,CH,SI",676477,field_out
"ST,ST,ST,SI,CH,SI,SI",676477,field_out
"FS,FF,FS",593576,home_run
SI,664285,field_out
"CH,CH,SI,CB,SI",664285,field_out
"SL,CH,CH,SI",664285,field_out
"FF,FF",669854,single
"FF,FF,FF,CH,FF,FF",663556,walk
"CB,CH,FF",663556,field_out
"CH,FF,FF,SL",663556,field_out
"SL,SL,FF,FF,SL",664076,field_out
"FF,FF,CB,FF,CB,FF",543037,strikeout
"CB,FF,SL",543037,field_out
FF,543037,field_out
"ST,FF,FF,ST,ST",543272,strikeout
"SI,CH,SI,FC,CH",663562,single
"FC,FC,CB,CB",663562,field_out
"FF,FF,FF,FF,SL,SL,SL",518489,strikeout
"ST,SI,CH,ST",676477,strikeout
"ST,ST",676477,field_out
"SI,SI,CH,SI,SI",676477,field_out
"FF,CB,CB,FF,SL,FF,SL",519293,field_out
"FF,FF,FF,FF,SL,FF,FF,FF,FF",571760,field_out
"SL,FF,FF,FF",571760,field_out
"FF,FF,FF,SI",656271,field_out
"SI,SL,SI",623437,field_out
"SI,SI,SL,SL",659275,field_out
"SI,SI,SL,SL,CB,SI",663562,strikeout
"SI,SI,SL,SI,SI",663562,single
"SI,ST,SI,SI",664875,field_out
FF,672391,single
CH,676477,field_out
"SI,SI,SI,ST",676477,strikeout
"SL,ST,FF,SL",640444,field_out
"ST,SI,FC,ST",656605,single
"SI,SI",656605,field_out
"SI,SI,FC,FF,ST,FF",656605,strikeout
"SI,SI,SI,SI",670059,double
"FF,FF,CB,FF,SL,CH,FF",672282,single
"FF,SL,SL,FF,SL",672282,strikeout
"FF,FF",672282,field_out
"FF,CB,CB",605400,strikeout
"SI,FC,CB,SI,SI",605400,single
"FC,CH,FF,FF,CH,FC",641401,single
"SI,ST,ST,ST",656814,strikeout
"CB,FC,CB,CB,CB,CB",592767,field_out
"FC,CB,CB",592767,field_out
"CB,FC,CB",592767,field_out
"CB,FS,FS,FS",643410,strikeout
"FF,FF,SI,CB,SI",605400,field_out
"CB,FF",605400,field_out
"SI,SI,SI",543272,field_out
"SL,SL,SI",663562,strikeout
"SI,SI,SL,CB,SI,SL,SI,SI,CB",663562,strikeout
"SL,SL,FF,SL,FF,FF",543037,field_out
"CB,FF,CB,FF,FF,SL",543037,single
"SL,CB,CB,FF,FF,FF",543037,field_out
"SI,SI,CB,SI,SI",592767,strikeout
SI,592767,field_out
"FF,FC,FF,ST",605242,strikeout
"FF,SL,SL,FF,SL,FC,FF",640470,walk
"SI,SL,SI",645261,strikeout
"FF,SI",645261,single
FF,645261,double
"FF,SL",666277,field_out
"SI,SI",571578,double
"SI,SI,SL",571578,single
"SI,SI,SI,SI",571578,field_out
FF,640448,field_out
"SI,CH",657265,field_out
"FF,CH,CH,FF,ST,CH",640444,walk
"SI,FF,ST,SI,FF",656605,single
"FC,SI",656605,field_out
"SI,SI,ST,SI",656605,double
"ST,ST,ST,ST,ST",670059,strikeout
"SI,SL",622491,field_out
"SI,SI,SL,FF,CH",622491,strikeout
"SI,CH",622491,single
"ST,ST,FF,ST",623149,strikeout
"SI,CH,FF,SL,SL",663992,strikeout
"SL,SL,FF,FF,FF",666204,walk
"ST,ST",676664,field_out
"FF,SL,ST,CH",676664,field_out
FC,518585,field_out
"SL,SI,SL,SL,CH,FF",570666,walk
"FF,SL",570666,field_out
SI,570666,single
"SI,FF,SL,FC,SL,FC",571882,field_out
"CH,SL,FF,FF,CH",665665,field_out
"FF,FF,FF,FF",672391,walk
"SI,SI",676477,single
"SI,CH,CH",676477,field_out
"ST,CH,ST,CH,FF",641154,strikeout
"FF,ST,ST,CH,FF",641154,walk
"FF,ST,FF,CH,FF",641154,field_out
"ST,ST,ST,CH,CH",643377,strikeout
"FF,FC",489119,single
"CH,FC,CH",489119,strikeout
"FC,FC,FF,CH,FC,CH",489119,strikeout
"SI,SL,SI,SI",657265,field_out
"FC,FC",518585,field_out
"SL,FF",570666,field_out
"SL,SL,SL",570666,double
"CH,CH,SI,CH",570666,field_out
FF,613564,single
"SI,CH,FF,CH,CH,SL,CH,FF,CH,CH,SL",665665,home_run
"SI,SI",676477,field_out
"ST,SI,CH,ST",676477,strikeout
"SI,ST,CH,SI,ST,ST",676477,strikeout
"FF,FF,CB,FC,FC",425844,strikeout
CB,425844,field_out
"FF,FF,CH",425844,field_out
"SI,CB",605130,strikeout
"SL,CB,FS",506433,strikeout
"SL,FS,FS,ST,SI,SL,CB",506433,strikeout
"ST,ST,SL,SL,FS",506433,strikeout
"ST,ST,ST,FF,ST",621051,field_out
"FF,ST,FF,ST",592094,single
"FF,CH,FF,CB,FF,FF,CB",663556,field_out
"FF,FF,CH,CH,CB",663556,double
CH,663556,field_out
"FC,FC,CH",489119,single
"FC,FF,FF,CH,CH,FF",489119,field_out
"CH,CH,CH",489119,field_out
"SL,FF",657265,field_out
"CH,CH",592094,double_play
